,# Triangles,Avg. Triangle Size,Image Resolution,CPUs,Raster Mode,HOM Enabled,Runtime (ms)
2360,1048576,0.01,256,2,1,0,5436.06
2361,1048576,0.01,256,2,1,1,3981.43
2362,1048576,0.01,256,2,2,0,3064.05
2363,1048576,0.01,256,2,2,1,3652.81
2364,1048576,0.01,256,4,0,0,94156.5
2365,1048576,0.01,256,4,0,1,6017.65
2366,1048576,0.01,256,4,1,0,2820.95
2367,1048576,0.01,256,4,1,1,2160.99
2368,1048576,0.01,256,4,2,0,1616.05
2369,1048576,0.01,256,4,2,1,2235.97
2370,1048576,0.01,256,8,0,0,51269.7
2371,1048576,0.01,256,8,0,1,3451.53
2372,1048576,0.01,256,8,1,0,1560.54
2373,1048576,0.01,256,8,1,1,1293.55
2374,1048576,0.01,256,8,2,0,948.772
2375,1048576,0.01,256,8,2,1,1260.36
2376,1048576,0.01,256,16,0,0,28977.0
2377,1048576,0.01,256,16,0,1,2008.38
2378,1048576,0.01,256,16,1,0,842.782
2379,1048576,0.01,256,16,1,1,780.105
2380,1048576,0.01,256,16,2,0,504.43
2381,1048576,0.01,256,16,2,1,772.203
2382,1048576,0.01,256,32,0,0,17499.7
2383,1048576,0.01,256,32,0,1,1693.5
2384,1048576,0.01,256,32,1,0,772.719
2385,1048576,0.01,256,32,1,1,732.983
2386,1048576,0.01,256,32,2,0,401.862
2387,1048576,0.01,256,32,2,1,604.92
2388,1048576,0.01,256,64,0,0,15171.7
2389,1048576,0.01,256,64,0,1,1156.55
2390,1048576,0.01,256,64,1,0,557.025
2391,1048576,0.01,256,64,1,1,923.565
2392,1048576,0.01,256,64,2,0,321.091
2393,1048576,0.01,256,64,2,1,903.658
2394,1048576,0.01,512,1,0,0,DNF
2395,1048576,0.01,512,1,0,1,70942.5
2396,1048576,0.01,512,1,1,0,40481.2
2397,1048576,0.01,512,1,1,1,5538.11
2398,1048576,0.01,512,1,2,0,17957.7
2399,1048576,0.01,512,1,2,1,4565.36
2400,1048576,0.01,512,2,0,0,DNF
2401,1048576,0.01,512,2,0,1,36699.2
2402,1048576,0.01,512,2,1,0,20950.5
2403,1048576,0.01,512,2,1,1,4299.3
2404,1048576,0.01,512,2,2,0,9463.16
2405,1048576,0.01,512,2,2,1,3831.5
2406,1048576,0.01,512,4,0,0,DNF
2407,1048576,0.01,512,4,0,1,18724.4
2408,1048576,0.01,512,4,1,0,10737.4
2409,1048576,0.01,512,4,1,1,2488.25
2410,1048576,0.01,512,4,2,0,4903.13
2411,1048576,0.01,512,4,2,1,2243.72
2412,1048576,0.01,512,8,0,0,202837.0
2413,1048576,0.01,512,8,0,1,10362.4
2414,1048576,0.01,512,8,1,0,5849.88
2415,1048576,0.01,512,8,1,1,1486.91
2416,1048576,0.01,512,8,2,0,3022.88
2417,1048576,0.01,512,8,2,1,1301.44
2418,1048576,0.01,512,16,0,0,114739.0
2419,1048576,0.01,512,16,0,1,5896.19
2420,1048576,0.01,512,16,1,0,3225.57
2421,1048576,0.01,512,16,1,1,851.73
2422,1048576,0.01,512,16,2,0,1495.93
2423,1048576,0.01,512,16,2,1,798.879
2424,1048576,0.01,512,32,0,0,62021.8
2425,1048576,0.01,512,32,0,1,4981.85
2426,1048576,0.01,512,32,1,0,2788.41
2427,1048576,0.01,512,32,1,1,673.464
2428,1048576,0.01,512,32,2,0,1238.4
2429,1048576,0.01,512,32,2,1,623.358
2430,1048576,0.01,512,64,0,0,60617.9
2431,1048576,0.01,512,64,0,1,3014.54
2432,1048576,0.01,512,64,1,0,1561.17
2433,1048576,0.01,512,64,1,1,941.986
2434,1048576,0.01,512,64,2,0,650.946
2435,1048576,0.01,512,64,2,1,938.684
2436,1048576,0.01,1024,1,0,0,DNF
2437,1048576,0.01,1024,1,0,1,276934.0
2438,1048576,0.01,1024,1,1,0,253914.0
2439,1048576,0.01,1024,1,1,1,14197.2
2440,1048576,0.01,1024,1,2,0,85995.8
2441,1048576,0.01,1024,1,2,1,7522.63
2442,1048576,0.01,1024,2,0,0,DNF
2443,1048576,0.01,1024,2,0,1,139833.0
2444,1048576,0.01,1024,2,1,0,130097.0
2445,1048576,0.01,1024,2,1,1,8578.97
2446,1048576,0.01,1024,2,2,0,45688.8
2447,1048576,0.01,1024,2,2,1,5491.92
2448,1048576,0.01,1024,4,0,0,DNF
2449,1048576,0.01,1024,4,0,1,71527.7
2450,1048576,0.01,1024,4,1,0,66928.3
2451,1048576,0.01,1024,4,1,1,4613.58
2452,1048576,0.01,1024,4,2,0,23560.9
2453,1048576,0.01,1024,4,2,1,2953.34
2454,1048576,0.01,1024,8,0,0,DNF
2455,1048576,0.01,1024,8,0,1,38878.7
2456,1048576,0.01,1024,8,1,0,35013.6
2457,1048576,0.01,1024,8,1,1,2664.33
2458,1048576,0.01,1024,8,2,0,13205.1
2459,1048576,0.01,1024,8,2,1,1758.03
2460,1048576,0.01,1024,16,0,0,DNF
2461,1048576,0.01,1024,16,0,1,22051.7
2462,1048576,0.01,1024,16,1,0,18742.4
2463,1048576,0.01,1024,16,1,1,1457.29
2464,1048576,0.01,1024,16,2,0,7900.2
2465,1048576,0.01,1024,16,2,1,1010.8
2466,1048576,0.01,1024,32,0,0,245989.0
2467,1048576,0.01,1024,32,0,1,13606.2
2468,1048576,0.01,1024,32,1,0,11917.7
2469,1048576,0.01,1024,32,1,1,1153.56
2470,1048576,0.01,1024,32,2,0,5863.84
2471,1048576,0.01,1024,32,2,1,772.098
2472,1048576,0.01,1024,64,0,0,242610.0
2473,1048576,0.01,1024,64,0,1,11655.2
2474,1048576,0.01,1024,64,1,0,8475.18
2475,1048576,0.01,1024,64,1,1,1064.84
2476,1048576,0.01,1024,64,2,0,5734.79
2477,1048576,0.01,1024,64,2,1,1047.87
2478,1048576,0.01,2048,1,0,0,DNF
2479,1048576,0.01,2048,1,0,1,DNF
2480,1048576,0.01,2048,1,1,0,DNF
2481,1048576,0.01,2048,1,1,1,68333.3
2482,1048576,0.01,2048,1,2,0,DNF
2483,1048576,0.01,2048,1,2,1,18883.5
2484,1048576,0.01,2048,2,0,0,DNF
2485,1048576,0.01,2048,2,0,1,DNF
2486,1048576,0.01,2048,2,1,0,DNF
2487,1048576,0.01,2048,2,1,1,39250.7
2488,1048576,0.01,2048,2,2,0,188139.0
2489,1048576,0.01,2048,2,2,1,11308.6
2490,1048576,0.01,2048,4,0,0,DNF
2491,1048576,0.01,2048,4,0,1,286854.0
2492,1048576,0.01,2048,4,1,0,DNF
2493,1048576,0.01,2048,4,1,1,19582.2
2494,1048576,0.01,2048,4,2,0,99212.2
2495,1048576,0.01,2048,4,2,1,6183.8
2496,1048576,0.01,2048,8,0,0,DNF
2497,1048576,0.01,2048,8,0,1,155279.0
2498,1048576,0.01,2048,8,1,0,221709.0
2499,1048576,0.01,2048,8,1,1,10741.7
2500,1048576,0.01,2048,8,2,0,57317.9
2501,1048576,0.01,2048,8,2,1,4004.73
2502,1048576,0.01,2048,16,0,0,DNF
2503,1048576,0.01,2048,16,0,1,87943.9
2504,1048576,0.01,2048,16,1,0,116726.0
2505,1048576,0.01,2048,16,1,1,5767.0
2506,1048576,0.01,2048,16,2,0,46393.2
2507,1048576,0.01,2048,16,2,1,2760.93
2508,1048576,0.01,2048,32,0,0,DNF
2509,1048576,0.01,2048,32,0,1,48629.1
2510,1048576,0.01,2048,32,1,0,63180.3
2511,1048576,0.01,2048,32,1,1,3992.04
2512,1048576,0.01,2048,32,2,0,41855.5
2513,1048576,0.01,2048,32,2,1,2408.17
2514,1048576,0.01,2048,64,0,0,DNF
2515,1048576,0.01,2048,64,0,1,46519.1
2516,1048576,0.01,2048,64,1,0,51903.5
2517,1048576,0.01,2048,64,1,1,3071.82
2518,1048576,0.01,2048,64,2,0,39511.3
2519,1048576,0.01,2048,64,2,1,2635.91
